"Date","Price","Open","High","Low","Change %"
"05/03/1995","5.807","5.807","5.807","5.807","-1.07%"
"05/02/1995","5.870","5.870","5.870","5.870","0.09%"
"05/01/1995","5.865","5.865","5.865","5.865","-0.02%"
"04/28/1995","5.866","5.866","5.866","5.866","0.14%"
"04/27/1995","5.858","5.858","5.858","5.858","0.53%"
"04/26/1995","5.827","5.827","5.827","5.827","-0.02%"
"04/25/1995","5.828","5.828","5.828","5.828","0.81%"
"04/24/1995","5.781","5.781","5.781","5.781","0.07%"
"04/21/1995","5.777","5.777","5.777","5.777","0.31%"
"04/20/1995","5.759","5.759","5.759","5.759","-0.10%"
"04/19/1995","5.765","5.765","5.765","5.765","0.54%"
"04/18/1995","5.734","5.734","5.734","5.734","-0.98%"
"04/17/1995","5.791","5.791","5.791","5.791","0.70%"
"04/14/1995","5.751","5.751","5.751","5.751","0.05%"
"04/13/1995","5.748","5.748","5.748","5.748","-1.02%"
"04/12/1995","5.807","5.807","5.807","5.807","-0.27%"
"04/11/1995","5.823","5.823","5.823","5.823","0.00%"
"04/10/1995","5.823","5.823","5.823","5.823","-0.19%"
"04/07/1995","5.834","5.834","5.834","5.834","0.12%"
"04/06/1995","5.827","5.827","5.827","5.827","-0.55%"
"04/05/1995","5.859","5.859","5.859","5.859","-0.73%"
"04/04/1995","5.902","5.902","5.902","5.902","0.55%"
"04/03/1995","5.870","5.870","5.870","5.870","0.26%"
"03/31/1995","5.855","5.855","5.855","5.855","0.31%"
"03/30/1995","5.837","5.837","5.837","5.837","0.17%"
"03/29/1995","5.827","5.827","5.827","5.827","-0.38%"
"03/28/1995","5.849","5.849","5.849","5.849","0.45%"
"03/27/1995","5.823","5.823","5.823","5.823","-0.19%"
"03/24/1995","5.834","5.834","5.834","5.834","-0.58%"
"03/23/1995","5.868","5.868","5.868","5.868","-0.46%"
"03/22/1995","5.895","5.895","5.895","5.895","-0.47%"
"03/21/1995","5.923","5.923","5.923","5.923","0.46%"
"03/20/1995","5.896","5.896","5.896","5.896","-0.19%"
"03/17/1995","5.907","5.907","5.907","5.907","-0.05%"
"03/16/1995","5.910","5.910","5.910","5.910","-0.20%"
"03/15/1995","5.922","5.922","5.922","5.922","-0.19%"
"03/14/1995","5.933","5.933","5.933","5.933","0.19%"
"03/13/1995","5.922","5.922","5.922","5.922","-0.29%"
"03/10/1995","5.939","5.939","5.939","5.939","0.66%"
"03/09/1995","5.900","5.900","5.900","5.900","-0.72%"
"03/08/1995","5.943","5.943","5.943","5.943","-0.02%"
"03/07/1995","5.944","5.944","5.944","5.944","0.46%"
"03/06/1995","5.917","5.917","5.917","5.917","0.34%"
"03/03/1995","5.897","5.897","5.897","5.897","-0.05%"
"03/02/1995","5.900","5.900","5.900","5.900","-0.19%"
"03/01/1995","5.911","5.911","5.911","5.911","-0.72%"
"02/28/1995","5.954","5.954","5.954","5.954","1.80%"
"02/27/1995","5.849","5.849","5.849","5.849","-0.63%"
"02/24/1995","5.886","5.886","5.886","5.886","0.94%"
"02/23/1995","5.831","5.831","5.831","5.831","-0.38%"
"02/22/1995","5.853","5.853","5.853","5.853","0.09%"
"02/21/1995","5.848","5.848","5.848","5.848","-0.34%"
"02/20/1995","5.868","5.868","5.868","5.868","0.24%"
"02/17/1995","5.854","5.854","5.854","5.854","0.21%"
"02/16/1995","5.842","5.842","5.842","5.842","-0.83%"
"02/15/1995","5.891","5.891","5.891","5.891","-0.96%"
"02/14/1995","5.948","5.948","5.948","5.948","-0.08%"
"02/13/1995","5.953","5.953","5.953","5.953","0.69%"
"02/10/1995","5.912","5.912","5.912","5.912","-0.32%"
"02/09/1995","5.931","5.931","5.931","5.931","0.44%"
"02/08/1995","5.905","5.905","5.905","5.905","-0.91%"
"02/07/1995","5.959","5.959","5.959","5.959","-0.07%"
"02/06/1995","5.963","5.963","5.963","5.963","1.76%"
"02/03/1995","5.860","5.860","5.860","5.860","-2.30%"
"02/02/1995","5.998","5.998","5.998","5.998","1.03%"
"02/01/1995","5.937","5.937","5.937","5.937","-0.37%"
"01/31/1995","5.959","5.959","5.959","5.959","1.53%"
"01/30/1995","5.869","5.869","5.869","5.869","-0.73%"
"01/27/1995","5.912","5.912","5.912","5.912","-0.05%"
"01/26/1995","5.915","5.915","5.915","5.915","-0.54%"
"01/25/1995","5.947","5.947","5.947","5.947","-0.02%"
"01/24/1995","5.948","5.948","5.948","5.948","0.63%"
"01/23/1995","5.911","5.911","5.911","5.911","0.51%"
"01/20/1995","5.881","5.881","5.881","5.881","0.31%"
"01/19/1995","5.863","5.863","5.863","5.863","-0.02%"
"01/18/1995","5.864","5.864","5.864","5.864","1.63%"
"01/17/1995","5.770","5.770","5.770","5.770","1.19%"
"01/16/1995","5.702","5.702","5.702","5.702","0.07%"
"01/13/1995","5.698","5.698","5.698","5.698","-1.04%"
"01/12/1995","5.758","5.758","5.758","5.758","-0.02%"
"01/11/1995","5.759","5.759","5.759","5.759","-0.91%"
"01/10/1995","5.812","5.812","5.812","5.812","-1.67%"
"01/09/1995","5.911","5.911","5.911","5.911","0.70%"
"01/06/1995","5.870","5.870","5.870","5.870","-0.05%"
"01/05/1995","5.873","5.873","5.873","5.873","1.05%"
"01/04/1995","5.812","5.812","5.812","5.812","2.78%"
"01/03/1995","5.655","5.655","5.655","5.655","0.46%"
"01/02/1995","5.629","5.629","5.629","5.629","-0.02%"
"12/30/1994","5.630","5.630","5.630","5.630","-0.05%"
"12/29/1994","5.633","5.633","5.633","5.633","0.36%"
"12/28/1994","5.613","5.613","5.613","5.613","-1.28%"
"12/27/1994","5.686","5.686","5.686","5.686","1.95%"
"12/26/1994","5.577","5.577","5.577","5.577","-0.02%"
"12/23/1994","5.578","5.578","5.578","5.578","-0.52%"
"12/22/1994","5.607","5.607","5.607","5.607","1.01%"
"12/21/1994","5.551","5.551","5.551","5.551","-1.12%"
"12/20/1994","5.614","5.614","5.614","5.614","-1.37%"
"12/19/1994","5.692","5.692","5.692","5.692","0.53%"
"12/16/1994","5.662","5.662","5.662","5.662","-0.60%"
"12/15/1994","5.696","5.696","5.696","5.696","-1.81%"
"12/14/1994","5.801","5.801","5.801","5.801","-1.78%"
"12/13/1994","5.906","5.906","5.906","5.906","1.70%"
"12/12/1994","5.807","5.807","5.807","5.807","-0.02%"
"12/09/1994","5.808","5.808","5.808","5.808","-0.05%"
"12/08/1994","5.811","5.811","5.811","5.811","0.17%"
"12/07/1994","5.801","5.801","5.801","5.801","-2.13%"
"12/06/1994","5.927","5.927","5.927","5.927","0.08%"
"12/05/1994","5.922","5.922","5.922","5.922","3.64%"
"12/02/1994","5.714","5.714","5.714","5.714","0.14%"
"12/01/1994","5.706","5.706","5.706","5.706","-0.02%"
"11/30/1994","5.707","5.707","5.707","5.707","0.53%"
"11/29/1994","5.677","5.677","5.677","5.677","2.73%"
"11/28/1994","5.526","5.526","5.526","5.526","1.81%"
"11/25/1994","5.428","5.428","5.428","5.428","-0.04%"
"11/23/1994","5.430","5.430","5.430","5.430","0.06%"
"11/22/1994","5.427","5.427","5.427","5.427","-0.48%"
"11/21/1994","5.453","5.453","5.453","5.453","-0.20%"
"11/18/1994","5.464","5.464","5.464","5.464","-0.24%"
"11/17/1994","5.477","5.477","5.477","5.477","0.55%"
"11/16/1994","5.447","5.447","5.447","5.447","0.09%"
"11/15/1994","5.442","5.442","5.442","5.442","2.14%"
"11/14/1994","5.328","5.328","5.328","5.328","-0.21%"
"11/10/1994","5.339","5.339","5.339","5.339","0.32%"
"11/09/1994","5.322","5.322","5.322","5.322","-0.21%"
"11/08/1994","5.333","5.333","5.333","5.333","0.68%"
"11/07/1994","5.297","5.297","5.297","5.297","-0.21%"
"11/04/1994","5.308","5.308","5.308","5.308","1.34%"
"11/03/1994","5.238","5.238","5.238","5.238","0.60%"
"11/02/1994","5.207","5.207","5.207","5.207","0.58%"
"11/01/1994","5.177","5.177","5.177","5.177","0.49%"
"10/31/1994","5.152","5.152","5.152","5.152","0.80%"
"10/28/1994","5.111","5.111","5.111","5.111","0.18%"
"10/27/1994","5.102","5.102","5.102","5.102","-0.12%"
"10/26/1994","5.108","5.108","5.108","5.108","-1.12%"
"10/25/1994","5.166","5.166","5.166","5.166","1.71%"
"10/24/1994","5.079","5.079","5.079","5.079","-0.63%"
"10/21/1994","5.111","5.111","5.111","5.111","-0.14%"
"10/20/1994","5.118","5.118","5.118","5.118","2.16%"
"10/19/1994","5.010","5.010","5.010","5.010","-0.12%"
"10/18/1994","5.016","5.016","5.016","5.016","1.03%"
"10/17/1994","4.965","4.965","4.965","4.965","0.00%"
"10/14/1994","4.965","4.965","4.965","4.965","-0.68%"
"10/13/1994","4.999","4.999","4.999","4.999","-1.85%"
"10/12/1994","5.093","5.093","5.093","5.093","1.74%"
"10/11/1994","5.006","5.006","5.006","5.006","-0.52%"
"10/07/1994","5.032","5.032","5.032","5.032","-0.98%"
"10/06/1994","5.082","5.082","5.082","5.082","0.20%"
"10/05/1994","5.072","5.072","5.072","5.072","1.24%"
"10/04/1994","5.010","5.010","5.010","5.010","3.51%"
"10/03/1994","4.840","4.840","4.840","4.840","1.28%"
"09/30/1994","4.779","4.779","4.779","4.779","2.07%"
"09/29/1994","4.682","4.682","4.682","4.682","1.56%"
"09/28/1994","4.610","4.610","4.610","4.610","-4.22%"
"09/27/1994","4.813","4.813","4.813","4.813","-1.51%"
"09/26/1994","4.887","4.887","4.887","4.887","-0.22%"
"09/23/1994","4.898","4.898","4.898","4.898","-0.24%"
"09/22/1994","4.910","4.910","4.910","4.910","-0.02%"
"09/21/1994","4.911","4.911","4.911","4.911","4.40%"
"09/20/1994","4.704","4.704","4.704","4.704","0.41%"
"09/19/1994","4.685","4.685","4.685","4.685","-0.66%"
"09/16/1994","4.716","4.716","4.716","4.716","1.07%"
"09/15/1994","4.666","4.666","4.666","4.666","-0.24%"
"09/14/1994","4.677","4.677","4.677","4.677","-0.57%"
"09/13/1994","4.704","4.704","4.704","4.704","1.07%"
"09/12/1994","4.654","4.654","4.654","4.654","-0.24%"
"09/09/1994","4.665","4.665","4.665","4.665","0.65%"
"09/08/1994","4.635","4.635","4.635","4.635","-0.34%"
"09/07/1994","4.651","4.651","4.651","4.651","0.63%"
"09/06/1994","4.622","4.622","4.622","4.622","-0.22%"
"09/05/1994","4.632","4.632","4.632","4.632","-0.02%"
"09/02/1994","4.633","4.633","4.633","4.633","0.41%"
"09/01/1994","4.614","4.614","4.614","4.614","-0.69%"
"08/31/1994","4.646","4.646","4.646","4.646","-0.47%"
"08/30/1994","4.668","4.668","4.668","4.668","2.35%"
"08/29/1994","4.561","4.561","4.561","4.561","-2.44%"
"08/26/1994","4.675","4.675","4.675","4.675","1.08%"
"08/25/1994","4.625","4.625","4.625","4.625","-0.02%"
"08/24/1994","4.626","4.626","4.626","4.626","-0.90%"
"08/23/1994","4.668","4.668","4.668","4.668","0.86%"
"08/22/1994","4.628","4.628","4.628","4.628","-0.67%"
"08/19/1994","4.659","4.659","4.659","4.659","0.06%"
"08/18/1994","4.656","4.656","4.656","4.656","-0.56%"
"08/17/1994","4.682","4.682","4.682","4.682","-0.47%"
"08/16/1994","4.704","4.704","4.704","4.704","3.61%"
"08/15/1994","4.540","4.540","4.540","4.540","2.32%"
"08/12/1994","4.437","4.437","4.437","4.437","-0.27%"
"08/11/1994","4.449","4.449","4.449","4.449","0.23%"
"08/10/1994","4.439","4.439","4.439","4.439","-2.29%"
"08/09/1994","4.543","4.543","4.543","4.543","-0.50%"
"08/08/1994","4.566","4.566","4.566","4.566","-0.11%"
"08/05/1994","4.571","4.571","4.571","4.571","3.72%"
"08/04/1994","4.407","4.407","4.407","4.407","-0.25%"
"08/03/1994","4.418","4.418","4.418","4.418","0.71%"
"08/02/1994","4.387","4.387","4.387","4.387","0.07%"
"08/01/1994","4.384","4.384","4.384","4.384","0.46%"
"07/29/1994","4.364","4.364","4.364","4.364","-3.47%"
"07/28/1994","4.521","4.521","4.521","4.521","-0.70%"
"07/27/1994","4.553","4.553","4.553","4.553","1.13%"
"07/26/1994","4.502","4.502","4.502","4.502","0.67%"
"07/25/1994","4.472","4.472","4.472","4.472","1.50%"
"07/22/1994","4.406","4.406","4.406","4.406","0.20%"
"07/21/1994","4.397","4.397","4.397","4.397","0.71%"
"07/20/1994","4.366","4.366","4.366","4.366","-0.02%"
"07/19/1994","4.367","4.367","4.367","4.367","0.55%"
"07/18/1994","4.343","4.343","4.343","4.343","0.00%"
"07/15/1994","4.343","4.343","4.343","4.343","-0.75%"
"07/14/1994","4.376","4.376","4.376","4.376","-2.99%"
"07/13/1994","4.511","4.511","4.511","4.511","-0.92%"
"07/12/1994","4.553","4.553","4.553","4.553","0.75%"
"07/11/1994","4.519","4.519","4.519","4.519","1.39%"
"07/08/1994","4.457","4.457","4.457","4.457","2.46%"
"07/07/1994","4.350","4.350","4.350","4.350","0.09%"
"07/06/1994","4.346","4.346","4.346","4.346","1.05%"
"07/05/1994","4.301","4.301","4.301","4.301","0.23%"
"07/01/1994","4.291","4.291","4.291","4.291","2.68%"
"06/30/1994","4.179","4.179","4.179","4.179","-1.49%"
"06/29/1994","4.242","4.242","4.242","4.242","-0.26%"
"06/28/1994","4.253","4.253","4.253","4.253","0.69%"
"06/27/1994","4.224","4.224","4.224","4.224","-0.14%"
"06/24/1994","4.230","4.230","4.230","4.230","-0.26%"
"06/23/1994","4.241","4.241","4.241","4.241","-0.75%"
"06/22/1994","4.273","4.273","4.273","4.273","-0.02%"
"06/21/1994","4.274","4.274","4.274","4.274","1.81%"
"06/20/1994","4.198","4.198","4.198","4.198","-0.26%"
"06/17/1994","4.209","4.209","4.209","4.209","0.72%"
"06/16/1994","4.179","4.179","4.179","4.179","-0.88%"
"06/15/1994","4.216","4.216","4.216","4.216","0.48%"
"06/14/1994","4.196","4.196","4.196","4.196","-0.29%"
"06/13/1994","4.208","4.208","4.208","4.208","0.21%"
"06/10/1994","4.199","4.199","4.199","4.199","-0.02%"
"06/09/1994","4.200","4.200","4.200","4.200","0.24%"
"06/08/1994","4.190","4.190","4.190","4.190","-0.50%"
"06/07/1994","4.211","4.211","4.211","4.211","0.55%"
"06/06/1994","4.188","4.188","4.188","4.188","-0.50%"
"06/03/1994","4.209","4.209","4.209","4.209","-0.28%"
"06/02/1994","4.221","4.221","4.221","4.221","-1.22%"
"06/01/1994","4.273","4.273","4.273","4.273","0.68%"
"05/31/1994","4.244","4.244","4.244","4.244","-0.49%"
"05/27/1994","4.265","4.265","4.265","4.265","0.07%"
"05/26/1994","4.262","4.262","4.262","4.262","0.24%"
"05/25/1994","4.252","4.252","4.252","4.252","-0.86%"
"05/24/1994","4.289","4.289","4.289","4.289","0.92%"
"05/23/1994","4.250","4.250","4.250","4.250","0.35%"
"05/20/1994","4.235","4.235","4.235","4.235","0.21%"
"05/19/1994","4.226","4.226","4.226","4.226","-1.10%"
"05/18/1994","4.273","4.273","4.273","4.273","-0.26%"
"05/17/1994","4.284","4.284","4.284","4.284","1.06%"
"05/16/1994","4.239","4.239","4.239","4.239","0.59%"
"05/13/1994","4.214","4.214","4.214","4.214","-0.28%"
"05/12/1994","4.226","4.226","4.226","4.226","-2.04%"
"05/11/1994","4.314","4.314","4.314","4.314","-0.96%"
"05/10/1994","4.356","4.356","4.356","4.356","0.30%"
"05/09/1994","4.343","4.343","4.343","4.343","1.45%"
"05/06/1994","4.281","4.281","4.281","4.281","3.98%"
"05/05/1994","4.117","4.117","4.117","4.117","-0.02%"
"05/04/1994","4.118","4.118","4.118","4.118","0.12%"
"05/03/1994","4.113","4.113","4.113","4.113","2.52%"
"05/02/1994","4.012","4.012","4.012","4.012","1.54%"
"04/29/1994","3.951","3.951","3.951","3.951","-0.28%"
"04/28/1994","3.962","3.962","3.962","3.962","-0.55%"
"04/26/1994","3.984","3.984","3.984","3.984","3.29%"
"04/25/1994","3.857","3.857","3.857","3.857","0.65%"
"04/22/1994","3.832","3.832","3.832","3.832","0.66%"
"04/21/1994","3.807","3.807","3.807","3.807","-0.16%"
"04/20/1994","3.813","3.813","3.813","3.813","-0.94%"
"04/19/1994","3.849","3.849","3.849","3.849","2.26%"
"04/18/1994","3.764","3.764","3.764","3.764","2.51%"
"04/15/1994","3.672","3.672","3.672","3.672","0.55%"
"04/14/1994","3.652","3.652","3.652","3.652","0.27%"
"04/13/1994","3.642","3.642","3.642","3.642","-0.03%"
"04/12/1994","3.643","3.643","3.643","3.643","1.08%"
"04/11/1994","3.604","3.604","3.604","3.604","-0.74%"
"04/08/1994","3.631","3.631","3.631","3.631","0.55%"
"04/07/1994","3.611","3.611","3.611","3.611","-0.85%"
"04/06/1994","3.642","3.642","3.642","3.642","-2.23%"
"04/05/1994","3.725","3.725","3.725","3.725","0.05%"
"04/04/1994","3.723","3.723","3.723","3.723","4.43%"
"03/31/1994","3.565","3.565","3.565","3.565","0.45%"
"03/30/1994","3.549","3.549","3.549","3.549","-0.59%"
"03/29/1994","3.570","3.570","3.570","3.570","-0.08%"
"03/28/1994","3.573","3.573","3.573","3.573","0.56%"
"03/25/1994","3.553","3.553","3.553","3.553","0.71%"
"03/24/1994","3.528","3.528","3.528","3.528","-0.17%"
"03/23/1994","3.534","3.534","3.534","3.534","-2.00%"
"03/22/1994","3.606","3.606","3.606","3.606","0.19%"
"03/21/1994","3.599","3.599","3.599","3.599","1.01%"
"03/18/1994","3.563","3.563","3.563","3.563","1.14%"
"03/17/1994","3.523","3.523","3.523","3.523","-1.89%"
"03/16/1994","3.591","3.591","3.591","3.591","-1.56%"
"03/15/1994","3.648","3.648","3.648","3.648","1.05%"
"03/14/1994","3.610","3.610","3.610","3.610","1.32%"
"03/11/1994","3.563","3.563","3.563","3.563","-0.06%"
"03/10/1994","3.565","3.565","3.565","3.565","-1.14%"
"03/09/1994","3.606","3.606","3.606","3.606","-0.72%"
"03/08/1994","3.632","3.632","3.632","3.632","0.92%"
"03/07/1994","3.599","3.599","3.599","3.599","-0.17%"
"03/04/1994","3.605","3.605","3.605","3.605","1.58%"
"03/03/1994","3.549","3.549","3.549","3.549","0.28%"
"03/02/1994","3.539","3.539","3.539","3.539","2.37%"
"03/01/1994","3.457","3.457","3.457","3.457","0.67%"
"02/28/1994","3.434","3.434","3.434","3.434","-0.17%"
"02/25/1994","3.440","3.440","3.440","3.440","0.29%"
"02/24/1994","3.430","3.430","3.430","3.430","-0.61%"
"02/23/1994","3.451","3.451","3.451","3.451","2.80%"
"02/22/1994","3.357","3.357","3.357","3.357","0.15%"
"02/18/1994","3.352","3.352","3.352","3.352","0.12%"
"02/17/1994","3.348","3.348","3.348","3.348","0.15%"
"02/16/1994","3.343","3.343","3.343","3.343","0.00%"
"02/15/1994","3.343","3.343","3.343","3.343","0.51%"
"02/14/1994","3.326","3.326","3.326","3.326","0.00%"
"02/11/1994","3.326","3.326","3.326","3.326","-0.18%"
"02/10/1994","3.332","3.332","3.332","3.332","0.30%"
"02/09/1994","3.322","3.322","3.322","3.322","0.30%"
"02/08/1994","3.312","3.312","3.312","3.312","0.67%"
"02/07/1994","3.290","3.290","3.290","3.290","0.30%"
"02/04/1994","3.280","3.280","3.280","3.280","2.53%"
"02/03/1994","3.199","3.199","3.199","3.199","2.47%"
"02/02/1994","3.122","3.122","3.122","3.122","1.00%"
"02/01/1994","3.091","3.091","3.091","3.091","1.91%"
"01/31/1994","3.033","3.033","3.033","3.033","1.20%"
"01/28/1994","2.997","2.997","2.997","2.997","0.67%"
"01/27/1994","2.977","2.977","2.977","2.977","0.17%"
"01/26/1994","2.972","2.972","2.972","2.972","-0.70%"
"01/25/1994","2.993","2.993","2.993","2.993","0.57%"
"01/24/1994","2.976","2.976","2.976","2.976","-1.03%"
"01/21/1994","3.007","3.007","3.007","3.007","0.30%"
"01/20/1994","2.998","2.998","2.998","2.998","-1.02%"
"01/19/1994","3.029","3.029","3.029","3.029","0.90%"
"01/18/1994","3.002","3.002","3.002","3.002","-0.83%"
"01/17/1994","3.027","3.027","3.027","3.027","1.17%"
"01/14/1994","2.992","2.992","2.992","2.992","-0.03%"
"01/13/1994","2.993","2.993","2.993","2.993","-0.33%"
"01/12/1994","3.003","3.003","3.003","3.003","-1.02%"
"01/11/1994","3.034","3.034","3.034","3.034","-0.46%"
"01/10/1994","3.048","3.048","3.048","3.048","-0.68%"
"01/07/1994","3.069","3.069","3.069","3.069","-1.35%"
"01/06/1994","3.111","3.111","3.111","3.111","-0.51%"
"01/05/1994","3.127","3.127","3.127","3.127","-0.67%"
"01/04/1994","3.148","3.148","3.148","3.148","1.71%"
"01/03/1994","3.095","3.095","3.095","3.095","1.71%"
"12/30/1993","3.043","3.043","3.043","3.043","-0.56%"
"12/29/1993","3.060","3.060","3.060","3.060","-1.32%"
"12/28/1993","3.101","3.101","3.101","3.101","-0.77%"
"12/27/1993","3.125","3.125","3.125","3.125","0.32%"
"12/23/1993","3.115","3.115","3.115","3.115","-0.03%"
"12/22/1993","3.116","3.116","3.116","3.116","-0.03%"
"12/21/1993","3.117","3.117","3.117","3.117","0.06%"
"12/20/1993","3.115","3.115","3.115","3.115","0.48%"
"12/17/1993","3.100","3.100","3.100","3.100","0.65%"
"12/16/1993","3.080","3.080","3.080","3.080","-0.19%"
"12/15/1993","3.086","3.086","3.086","3.086","-0.64%"
"12/14/1993","3.106","3.106","3.106","3.106","-0.13%"
"12/13/1993","3.110","3.110","3.110","3.110","-0.35%"
"12/10/1993","3.121","3.121","3.121","3.121","0.16%"
"12/09/1993","3.116","3.116","3.116","3.116","-0.67%"
"12/08/1993","3.137","3.137","3.137","3.137","-0.66%"
"12/07/1993","3.158","3.158","3.158","3.158","0.06%"
"12/06/1993","3.156","3.156","3.156","3.156","-0.66%"
"12/03/1993","3.177","3.177","3.177","3.177","-0.03%"
"12/02/1993","3.178","3.178","3.178","3.178","0.00%"
"12/01/1993","3.178","3.178","3.178","3.178","-0.81%"
"11/30/1993","3.204","3.204","3.204","3.204","0.53%"
"11/29/1993","3.187","3.187","3.187","3.187","0.63%"
"11/26/1993","3.167","3.167","3.167","3.167","-0.50%"
"11/24/1993","3.183","3.183","3.183","3.183","-0.03%"
"11/23/1993","3.184","3.184","3.184","3.184","-0.09%"
"11/22/1993","3.187","3.187","3.187","3.187","0.16%"
"11/19/1993","3.182","3.182","3.182","3.182","0.44%"
"11/18/1993","3.168","3.168","3.168","3.168","0.67%"
"11/17/1993","3.147","3.147","3.147","3.147","-0.35%"
"11/16/1993","3.158","3.158","3.158","3.158","0.06%"
"11/15/1993","3.156","3.156","3.156","3.156","-0.50%"
"11/12/1993","3.172","3.172","3.172","3.172","-0.16%"
"11/11/1993","3.177","3.177","3.177","3.177","1.63%"
"11/10/1993","3.126","3.126","3.126","3.126","-0.03%"
"11/09/1993","3.127","3.127","3.127","3.127","0.06%"
"11/08/1993","3.125","3.125","3.125","3.125","0.13%"
"11/05/1993","3.121","3.121","3.121","3.121","-0.83%"
"11/04/1993","3.147","3.147","3.147","3.147","0.99%"
"11/03/1993","3.116","3.116","3.116","3.116","-0.03%"
"11/02/1993","3.117","3.117","3.117","3.117","0.71%"
"10/29/1993","3.095","3.095","3.095","3.095","-0.03%"
"10/28/1993","3.096","3.096","3.096","3.096","-0.64%"
"10/27/1993","3.116","3.116","3.116","3.116","0.52%"
"10/25/1993","3.100","3.100","3.100","3.100","0.00%"
"10/22/1993","3.100","3.100","3.100","3.100","-0.03%"
"10/21/1993","3.101","3.101","3.101","3.101","-0.16%"
"10/20/1993","3.106","3.106","3.106","3.106","1.04%"
"10/18/1993","3.074","3.074","3.074","3.074","0.16%"
"10/15/1993","3.069","3.069","3.069","3.069","-0.03%"
"10/14/1993","3.070","3.070","3.070","3.070","-0.32%"
"10/13/1993","3.080","3.080","3.080","3.080","0.20%"
"10/12/1993","3.074","3.074","3.074","3.074","0.36%"
"10/11/1993","3.063","3.063","3.063","3.063","0.33%"
"10/08/1993","3.053","3.053","3.053","3.053","0.30%"
"10/07/1993","3.044","3.044","3.044","3.044","-0.52%"
"10/06/1993","3.060","3.060","3.060","3.060","-0.52%"
"10/05/1993","3.076","3.076","3.076","3.076","3.19%"
"10/04/1993","2.981","2.981","2.981","2.981","-0.03%"
"10/01/1993","2.982","2.982","2.982","2.982","0.00%"
"09/30/1993","2.982","2.982","2.982","2.982","-0.03%"
"09/29/1993","2.983","2.983","2.983","2.983","1.05%"
"09/28/1993","2.952","2.952","2.952","2.952","-0.47%"
"09/27/1993","2.966","2.966","2.966","2.966","-0.70%"
"09/24/1993","2.987","2.987","2.987","2.987","-0.20%"
"09/23/1993","2.993","2.993","2.993","2.993","0.71%"
"09/22/1993","2.972","2.972","2.972","2.972","-1.03%"
"09/21/1993","3.003","3.003","3.003","3.003","-0.30%"
"09/20/1993","3.012","3.012","3.012","3.012","-0.36%"
"09/17/1993","3.023","3.023","3.023","3.023","0.33%"
"09/16/1993","3.013","3.013","3.013","3.013","-0.36%"
"09/15/1993","3.024","3.024","3.024","3.024","-1.01%"
"09/14/1993","3.055","3.055","3.055","3.055","0.73%"
"09/13/1993","3.033","3.033","3.033","3.033","0.00%"
"09/10/1993","3.033","3.033","3.033","3.033","0.30%"
"09/09/1993","3.024","3.024","3.024","3.024","0.37%"
"09/08/1993","3.013","3.013","3.013","3.013","0.74%"
"09/07/1993","2.991","2.991","2.991","2.991","0.13%"
"09/03/1993","2.987","2.987","2.987","2.987","-1.87%"
"09/02/1993","3.044","3.044","3.044","3.044","-1.01%"
"09/01/1993","3.075","3.075","3.075","3.075","0.33%"
"08/31/1993","3.065","3.065","3.065","3.065","-0.45%"
"08/30/1993","3.079","3.079","3.079","3.079","-0.19%"
"08/27/1993","3.085","3.085","3.085","3.085","0.98%"
"08/26/1993","3.055","3.055","3.055","3.055","0.33%"
"08/25/1993","3.045","3.045","3.045","3.045","0.00%"
"08/24/1993","3.045","3.045","3.045","3.045","-0.46%"
"08/23/1993","3.059","3.059","3.059","3.059","0.53%"
"08/20/1993","3.043","3.043","3.043","3.043","0.30%"
"08/19/1993","3.034","3.034","3.034","3.034","-0.33%"
"08/18/1993","3.044","3.044","3.044","3.044","-1.04%"
"08/17/1993","3.076","3.076","3.076","3.076","0.07%"
"08/16/1993","3.074","3.074","3.074","3.074","-0.68%"
"08/13/1993","3.095","3.095","3.095","3.095","0.65%"
"08/12/1993","3.075","3.075","3.075","3.075","-0.19%"
"08/11/1993","3.081","3.081","3.081","3.081","-0.16%"
"08/10/1993","3.086","3.086","3.086","3.086","0.39%"
"08/09/1993","3.074","3.074","3.074","3.074","-0.68%"
"08/06/1993","3.095","3.095","3.095","3.095","-0.67%"
"08/05/1993","3.116","3.116","3.116","3.116","-0.67%"
"08/04/1993","3.137","3.137","3.137","3.137","-0.35%"
"08/03/1993","3.148","3.148","3.148","3.148","0.54%"
"08/02/1993","3.131","3.131","3.131","3.131","1.16%"
"07/30/1993","3.095","3.095","3.095","3.095","0.32%"
"07/29/1993","3.085","3.085","3.085","3.085","-1.66%"
"07/28/1993","3.137","3.137","3.137","3.137","-0.66%"
"07/27/1993","3.158","3.158","3.158","3.158","0.38%"
"07/26/1993","3.146","3.146","3.146","3.146","-0.35%"
"07/23/1993","3.157","3.157","3.157","3.157","0.00%"
"07/22/1993","3.157","3.157","3.157","3.157","0.64%"
"07/21/1993","3.137","3.137","3.137","3.137","1.16%"
"07/20/1993","3.101","3.101","3.101","3.101","0.19%"
"07/19/1993","3.095","3.095","3.095","3.095","0.85%"
"07/16/1993","3.069","3.069","3.069","3.069","-0.03%"
"07/15/1993","3.070","3.070","3.070","3.070","0.16%"
"07/14/1993","3.065","3.065","3.065","3.065","-1.16%"
"07/13/1993","3.101","3.101","3.101","3.101","0.71%"
"07/12/1993","3.079","3.079","3.079","3.079","0.00%"
