date,IAG,JAZ,IBR,TPZ,CUB,IBE,BKT,AUM,EBR,PHM,AEN,BTO,TRE,TEF,SCH,EXT,NHH,ALB,ROV,HHU,RAD,GPP,OHL,CEP,AMP,LOR,POP,ALM,ECR,EBA,GAS,HIS,MVC,REE,A3T,URB,AMS,SEV,VAL,SCY,GAM,EVA,TRR,CAB,RED,FDR,ACS,TAB,UNI,GRF,IBL,FER,PUL,REP,MEL,ELE,SAB,CRF,ANE,BBV,ACX,ANA,ACE,MAS,ARG,ALT,DRC,NTG,CLN,SYV,MAP,CAN,SAR,BCH,TEM,IDR,CTE,PRS,FOC,AZC,SOL,CEN,HID,SGR,ENC,SAN,UNF,SGC,PRY,CAR,LOG,PMD,MRL,FAD,TL5,VIS,CRI,ARA,BKI,BME,ITX,COL,CIN,ASL,ZEL,TUB,MTS,ZOT,DIA,ABE,AGR,VDR,GES,TPI,CIE,FCC,ENG,CTF,AGS,ABG,URA,SLR,CTG,ACR,FEC
1993-11-22,,,,,,0.4756,0.1672,,,,,,,1.1159,,,,3.1198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1658,,,,,,,1.0896,,,,,,,,,,0.4565,,,,,,,,,,,,,,,0.7941,,,,,,,,,,3.4466,,,,,,,,,,,,0.4853,,,,,,,,4.2932,,,,,,,,,
1993-11-23,,,,,,0.4756,0.1653,,,,,,,1.0898,,,,3.0166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1425,,,,,,,1.0929,,,,,,,,,,0.4573,,,,,,,,,,,,,,,0.7791,,,,,,,,,,3.4714,,,,,,,,,,,,0.4839,,,,,,,,4.2869,,,,,,,,,
1993-11-24,,,,,,0.4766,0.1634,,,,,,,1.0731,,,,2.9995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.065,,,,,,,1.0798,,,,,,,,,,0.4551,,,,,,,,,,,,,,,0.7513,,,,,,,,,,3.4213,,,,,,,,,,,,0.4822,,,,,,,,4.3026,,,,,,,,,
1993-11-25,,,,,,0.4852,0.1638,,,,,,,1.0928,,,,3.0301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0688,,,,,,,1.1007,,,,,,,,,,0.4596,,,,,,,,,,,,,,,0.7548,,,,,,,,,,3.4885,,,,,,,,,,,,0.4889,,,,,,,,4.3026,,,,,,,,,
1993-11-26,,,,,,0.4972,0.1625,,,,,,,1.1028,,,,3.0301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0882,,,,,,,1.105,,,,,,,,,,0.4596,,,,,,,,,,,,,,,0.7453,,,,,,,,,,3.5892,,,,,,,,,,,,0.4911,,,,,,,,4.3248,,,,,,,,,
1993-11-29,,,,,,0.4964,0.1618,,,,,,,1.106,,,,3.0025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0572,,,,,,,1.105,,,,,,,,,,0.4558,,,,,,,,,,,,,,,0.7231,,,,,,,,,,3.5972,,,,,,,,,,,,0.4893,,,,,,,,4.2869,,,,,,,,,
1993-11-30,,,,,,0.4945,0.1605,,,,,,,1.1028,,,,2.9753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0725,,,,,,,1.0929,,,,,,,,,,0.4531,,,,,,,,,,,,,,,0.7104,,,,,,,,,,3.5635,,,,,,,,,,,,0.4853,,,,,,,,4.334,,,,,,,,,
1993-12-01,,,,,,0.507,0.1653,,,,,,,1.1322,,,,3.0441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1658,,,,,,,1.11,,,,,,,,,,0.4558,,,,,,,,,,,,,,,0.7431,,,,,,,,,,3.7398,,,,,,,,,,,,0.487,,,,,,,,4.3435,,,,,,,,,
1993-12-02,,,,,,0.5147,0.1664,,,,,,,1.1387,,,,3.1059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2124,,,,,,,1.1174,,,,,,,,,,0.4531,,,,,,,,,,,,,,,0.765,,,,,,,,,,3.7318,,,,,,,,,,,,0.4893,,,,,,,,4.3184,,,,,,,,,
1993-12-03,,,,,,0.5048,0.1713,,,,,,,1.142,,,,3.1129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3287,,,,,,,1.1151,,,,,,,,,,0.4531,,,,,,,,,,,,,,,0.7842,,,,,,,,,,3.9075,,,,,,,,,,,,0.5038,,,,,,,,4.3813,,,,,,,,,
1993-12-07,,,,,,0.5079,0.1705,,,,,,,1.1519,,,,3.154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3287,,,,,,,1.1114,,,,,,,,,,0.4484,,,,,,,,,,,,,,,0.7842,,,,,,,,,,3.8405,,,,,,,,,,,,0.507,,,,,,,,4.4128,,,,,,,,,
1993-12-09,,,,,,0.5174,0.171,,,,,,,1.1784,,,,3.2645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3247,,,,,,,1.1419,,,,,,,,,,0.4531,,,,,,,,,,,,,,,0.7873,,,,,,,,,,3.8824,,,,,,,,,,,,0.507,,,,,,,,4.4695,,,,,,,,,
1993-12-10,,,,,,0.5103,0.1703,,,,,,,1.1816,,,,3.3335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3132,,,,,,,1.1779,,,,,,,,,,0.4505,,,,,,,,,,,,,,,0.7842,,,,,,,,,,3.7821,,,,,,,,,,,,0.5064,,,,,,,,4.4949,,,,,,,,,
1993-12-13,,,,,,0.5079,0.1699,,,,,,,1.1882,,,,3.3538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3053,,,,,,,1.1722,,,,,,,,,,0.4536,,,,,,,,,,,,,,,0.7733,,,,,,,,,,3.8237,,,,,,,,,,,,0.5064,,,,,,,,4.5702,,,,,,,,,
1993-12-14,,,,,,0.4994,0.1686,,,,,,,1.1715,,,,3.3127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.255,,,,,,,1.161,,,,,,,,,,0.458,,,,,,,,,,,,,,,0.7583,,,,,,,,,,3.7483,,,,,,,,,,,,0.5118,,,,,,,,4.539,,,,,,,,,
1993-12-15,,,,,,0.5021,0.1688,,,,,,,1.1784,,,,3.2951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2124,,,,,,,1.1722,,,,,,,,,,0.459,,,,,,,,,,,,,,,0.757,,,,,,,,,,3.7318,,,,,,,,,,,,0.5171,,,,,,,,4.539,,,,,,,,,
1993-12-16,,,,,,0.5133,0.1713,,,,,,,1.1847,,,,3.3022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2085,,,,,,,1.1817,,,,,,,,,,0.4611,,,,,,,,,,,,,,,0.7603,,,,,,,,,,3.7902,,,,,,,,,,,,0.5079,,,,,,,,4.6808,,,,,,,,,
1993-12-17,,,,,,0.5251,0.1713,,,,,,,1.1882,,,,3.2712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2472,,,,,,,1.1803,,,,,,,,,,0.4617,,,,,,,,,,,,,,,0.765,,,,,,,,,,3.7739,,,,,,,,,,,,0.5009,,,,,,,,4.7313,,,,,,,,,
1993-12-20,,,,,,0.541,0.1728,,,,,,,1.2077,,,,3.2509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3519,,,,,,,1.2206,,,,,,,,,,0.4753,,,,,,,,,,,,,,,0.781,,,,,,,,,,3.8069,,,,,,,,,,,,0.5096,,,,,,,,4.9803,,,,,,,,,
1993-12-21,,,,,,0.5336,0.1744,,,,,,,1.2176,,,,3.2296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3984,,,,,,,1.2327,,,,,,,,,,0.5022,,,,,,,,,,,,,,,0.7884,,,,,,,,,,3.7651,,,,,,,,,,,,0.5139,,,,,,,,5.0751,,,,,,,,,
1993-12-22,,,,,,0.5386,0.1741,,,,,,,1.2275,,,,3.3054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3519,,,,,,,1.2496,,,,,,,,,,0.506,,,,,,,,,,,,,,,0.7791,,,,,,,,,,3.7984,,,,,,,,,,,,0.5099,,,,,,,,5.1694,,,,,,,,,
1993-12-23,,,,,,0.5525,0.1739,,,,,,,1.2308,,,,3.4571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3946,,,,,,,1.2934,,,,,,,,,,0.5099,,,,,,,,,,,,,,,0.7951,,,,,,,,,,3.7651,,,,,,,,,,,,0.5118,,,,,,,,5.2166,,,,,,,,,
1993-12-27,,,,,,0.5525,0.1748,,,,,,,1.2275,,,,3.6365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3828,,,,,,,1.3664,,,,,,,,,,0.5099,,,,,,,,,,,,,,,0.7991,,,,,,,,,,3.7984,,,,,,,,,,,,0.5171,,,,,,,,5.2577,,,,,,,,,
1993-12-28,,,,,,0.5442,0.1736,,,,,,,1.2044,,,,3.6502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3403,,,,,,,1.3084,,,,,,,,,,0.5172,,,,,,,,,,,,,,,0.7733,,,,,,,,,,3.7739,,,,,,,,,,,,0.5158,,,,,,,,5.3584,,,,,,,,,
1993-12-29,,,,,,0.5419,0.1713,,,,,,,1.1882,,,,3.719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3326,,,,,,,1.2752,,,,,,,,,,0.5202,,,,,,,,,,,,,,,0.7382,,,,,,,,,,3.6982,,,,,,,,,,,,0.5151,,,,,,,,5.3239,,,,,,,,,
1993-12-30,,,,,,0.5469,0.1736,,,,,,,1.2015,,,,3.7877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3828,,,,,,,1.3299,,,,,,,,,,0.5323,,,,,,,,,,,,,,,0.7629,,,,,,,,,,3.7651,,,,,,,,,,,,0.5079,,,,,,,,5.3427,,,,,,,,,
1993-12-31,,,,,,0.5553,0.1741,,,,,,,1.2242,,,,3.8773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4529,,,,,,,1.3459,,,,,,,,,,0.5623,,,,,,,,,,,,,,,0.7725,,,,,,,,,,3.7984,,,,,,,,,,,,0.497,,,,,,,,5.4026,,,,,,,,,
1994-01-03,,,,,,0.5625,0.1744,,,,,,,1.247,,,,3.8978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4801,,,,,,,1.4049,,,,,,,,,,0.5549,,,,,,,,,,,,,,,0.7768,,,,,,,,,,4.0417,,,,,,,,,,,,0.5113,,,,,,,,5.5413,,,,,,,,,
1994-01-04,,,,,,0.5625,0.1739,,,,,,,1.2572,,,,3.7809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4801,,,,,,,1.4242,,,,,,,,,,0.5489,,,,,,,,,,,,,,,0.7676,,,,,,,,,,3.9578,,,,,,,,,,,,,,,,,,,,5.4089,,,,,,,,,
1994-01-05,,,,,,0.5681,0.1724,,,,,,,1.2572,,,,3.7809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4786,,,,,,,1.4242,,,,,,,,,,0.558,,,,,,,,,,,,,,,0.7501,,,,,,,,,,3.9665,,,,,,,,,,,,,,,,,,,,5.3018,,,,,,,,,
1994-01-07,,,,,,0.5625,0.1737,,,,,,,1.2701,,,,3.7877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5842,,,,,,,1.4672,,,,,,,,,,0.5623,,,,,,,,,,,,,,,0.7382,,,,,,,,,,4.1593,,,,,,,,,,,,,,,,,,,,5.362,,,,,,,,,
1994-01-10,,,,,,0.5601,0.1746,,,,,,,1.2669,,,,3.8564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6548,,,,,,,1.5138,,,,,,,,,,0.5614,,,,,,,,,,,,,,,0.7501,,,,,,,,,,4.2179,,,,,,,,,,,,,,,,,,,,5.3775,,,,,,,,,
1994-01-11,,,,,,0.5657,0.1777,,,,,,,1.2767,,,,3.9049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.737,,,,,,,1.5331,,,,,,,,,,0.5699,,,,,,,,,,,,,,,0.7603,,,,,,,,,,4.2179,,,,,,,,,,,,,,,,,,,,5.4406,,,,,,,,,
1994-01-12,,,,,,0.5601,0.1771,,,,,,,1.2603,,,,3.8564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.643,,,,,,,1.4975,,,,,,,,,,0.5442,,,,,,,,,,,,,,,0.7662,,,,,,,,,,4.2514,,,,,,,,,,,,,,,,,,,,5.3745,,,,,,,,,
1994-01-13,,,,,,0.5657,0.1771,,,,,,,1.2637,,,,3.8222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6234,,,,,,,1.5036,,,,,,,,,,0.5412,,,,,,,,,,,,,,,0.7696,,,,,,,,,,4.4193,,,,,,,,,,,,,,,,,,,,5.3269,,,,,,,,,
1994-01-14,,,,,,0.5739,0.1781,,,,,,,1.28,,,,3.8635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6702,,,,,,,1.5272,,,,,,,,,,0.5397,,,,,,,,,,,,,,,0.7755,,,,,,,,,,4.654,,,,,,,,,,,,,,,,,,,,5.3745,,,,,,,,,
1994-01-17,,,,,,0.571,0.1771,,,,,,,1.2669,,,,3.8909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6313,,,,,,,1.5073,,,,,,,,,,0.5202,,,,,,,,,,,,,,,0.7825,,,,,,,,,,4.7294,,,,,,,,,,,,,,,,,,,,5.3364,,,,,,,,,
1994-01-18,,,,,,0.571,0.1787,,,,,,,1.2701,,,,3.8564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.643,,,,,,,1.5023,,,,,,,,,,0.5306,,,,,,,,,,,,,,,0.7929,,,,,,,,,,4.7461,,,,,,,,,,,,,,,,,,,,5.4219,,,,,,,,,
1994-01-19,,,,,,0.5739,0.1798,,,,,,,1.2833,,,,3.9117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6743,,,,,,,1.4975,,,,,,,,,,0.5306,,,,,,,,,,,,,,,0.8057,,,,,,,,,,4.8219,,,,,,,,,,,,,,,,,,,,5.4566,,,,,,,,,
1994-01-20,,,,,,0.5739,0.1806,,,,,,,1.2767,,,,3.8909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.647,,,,,,,1.4975,,,,,,,,,,0.5283,,,,,,,,,,,,,,,0.8001,,,,,,,,,,4.6791,,,,,,,,,,,,,,,,,,,,5.4219,,,,,,,,,
1994-01-21,,,,,,0.582,0.1784,,,,,,,1.2669,,,,3.8498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6702,,,,,,,1.4927,,,,,,,,,,0.522,,,,,,,,,,,,,,,0.8001,,,,,,,,,,4.6119,,,,,,,,,,,,,,,,,,,,5.4566,,,,,,,,,
1994-01-24,,,,,,0.5739,0.179,,,,,,,1.2637,,,,3.871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6509,,,,,,,1.4892,,,,,,,,,,0.5192,,,,,,,,,,,,,,,0.8026,,,,,,,,,,4.5282,,,,,,,,,,,,,,,,,,,,5.3965,,,,,,,,,
1994-01-25,,,,,,0.5933,0.1912,,,,,,,1.2767,,,,3.871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.643,,,,,,,1.5036,,,,,,,,,,0.5138,,,,,,,,,,,,,,,0.8137,,,,,,,,,,4.6286,,,,,,,,,,,,,,,,,,,,5.362,,,,,,,,,
1994-01-26,,,,,,0.6072,0.1941,,,,,,,1.28,,,,3.8773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6509,,,,,,,1.522,,,,,,,,,,0.522,,,,,,,,,,,,,,,0.8327,,,,,,,,,,4.6478,,,,,,,,,,,,,,,,,,,,5.4406,,,,,,,,,
1994-01-27,,,,,,0.6209,0.1936,,,,,,,1.2865,,,,3.9117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6548,,,,,,,1.4953,,,,,,,,,,0.5277,,,,,,,,,,,,,,,0.8351,,,,,,,,,,4.5975,,,,,,,,,,,,,,,,,,,,5.362,,,,,,,,,
1994-01-28,,,,,,0.6515,0.1947,,,,,,,1.2901,,,,3.9117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6939,,,,,,,1.5097,,,,,,,,,,0.5343,,,,,,,,,,,,,,,0.8454,,,,,,,,,,4.6982,,,,,,,,,,,,,,,,,,,,5.3775,,,,,,,,,
1994-01-31,,,,,,0.6627,0.2006,,,,,,,1.3096,,,,3.9463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7644,,,,,,,1.5834,,,,,,,,,,0.5472,,,,,,,,,,,,,,,0.8531,,,,,,,,,,4.833,,,,,,,,,,,,,,,,,,,,5.463,,,,,,,,,
1994-02-01,,,,,,0.6515,0.2006,,,,,,,1.3325,,,,3.8427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7135,,,,,,,1.5588,,,,,,,,,,0.5343,,,,,,,,,,,,,,,0.8435,,,,,,,,,,4.7487,,,,,,,,,,,,,,,,,,,,5.4282,,,,,,,,,
1994-02-02,,,,,,0.6566,0.2033,,,,,,,1.3817,,,,3.8564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7487,,,,,,,1.572,,,,,,,,,,0.5404,,,,,,,,,,,,,,,0.8531,,,,,,,,,,4.8163,,,,,,,,,,,,,,,,,,,,5.4915,,,,,,,,,
1994-02-03,,,,,,0.6377,0.2059,,,,,,,1.4115,,,,3.8498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7525,,,,,,,1.5651,,,,,,,,,,0.5323,,,,,,,,,,,,,,,0.8484,,,,,,,,,,4.8163,,,,,,,,,,,,,,,,,,,,5.4724,,,,,,,,,
1994-02-04,,,,,,0.6294,0.2041,,,,,,,1.4177,,,,3.9255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7918,,,,,,,1.5524,,,,,,,,,,0.5397,,,,,,,,,,,,,,,0.8566,,,,,,,,,,4.9088,,,,,,,,,,,,,,,,,,,,5.6021,,,,,,,,,
1994-02-07,,,,,,0.6154,0.201,,,,,,,1.4015,,,,3.9255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7058,,,,,,,1.517,,,,,,,,,,0.5323,,,,,,,,,,,,,,,0.8417,,,,,,,,,,4.8163,,,,,,,,,,,,,,,,,,,,5.5008,,,,,,,,,
1994-02-08,,,,,,0.6348,0.2006,,,,,,,1.4212,,,,4.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7487,,,,,,,1.4914,,,,,,,,,,0.5329,,,,,,,,,,,,,,,0.8566,,,,,,,,,,4.8668,,,,,,,,,,,,,,,,,,,,5.4724,,,,,,,,,
1994-02-09,,,,,,0.6266,0.2004,,,,,,,1.4177,,,,4.1944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7566,,,,,,,1.433,,,,,,,,,,0.5352,,,,,,,,,,,,,,,0.8519,,,,,,,,,,4.875,,,,,,,,,,,,,,,,,,,,5.5611,,,,,,,,,
1994-02-10,,,,,,0.6318,0.1999,,,,,,,1.3915,,,,4.2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7681,,,,,,,1.3752,,,,,,,,,,0.5323,,,,,,,,,,,,,,,0.8405,,,,,,,,,,4.8413,,,,,,,,,,,,,,,,,,,,5.5198,,,,,,,,,
1994-02-11,,,,,,0.6318,0.2018,,,,,,,1.3521,,,,4.1944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7291,,,,,,,1.3547,,,,,,,,,,0.5361,,,,,,,,,,,,,,,0.8424,,,,,,,,,,4.833,,,,,,,,,,,,,,,,,,,,5.3524,,,,,,,,,
1994-02-14,,,,,,0.6266,0.1961,,,,,,,1.3621,,,,4.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7174,,,,,,,1.351,,,,,,,,,,0.5323,,,,,,,,,,,,,,,0.8376,,,,,,,,,,4.8246,,,,,,,,,,,,,,,,,,,,5.3458,,,,,,,,,
1994-02-15,,,,,,0.6318,0.1978,,,,,,,1.3688,,,,4.2289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7018,,,,,,,1.3485,,,,,,,,,,0.5209,,,,,,,,,,,,,,,0.839,,,,,,,,,,4.833,,,,,,,,,,,,,,,,,,,,5.4533,,,,,,,,,
1994-02-16,,,,,,0.6266,0.1988,,,,,,,1.3688,,,,4.1662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7058,,,,,,,1.3351,,,,,,,,,,0.5202,,,,,,,,,,,,,,,0.8417,,,,,,,,,,4.8163,,,,,,,,,,,,,,,,,,,,5.3775,,,,,,,,,
1994-02-17,,,,,,0.6318,0.2027,,,,,,,1.3742,,,,4.2144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7058,,,,,,,1.3682,,,,,,,,,,0.5209,,,,,,,,,,,,,,,0.8463,,,,,,,,,,4.8498,,,,,,,,,,,,,,,,,,,,5.3364,,,,,,,,,
1994-02-18,,,,,,0.6209,0.1999,,,,,,,1.3545,,,,4.2217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6585,,,,,,,1.3767,,,,,,,,,,0.5006,,,,,,,,,,,,,,,0.8405,,,,,,,,,,4.875,,,,,,,,,,,,,,,,,,,,5.3109,,,,,,,,,
1994-02-21,,,,,,0.5987,0.1988,,,,,,,1.3247,,,,4.1252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5727,,,,,,,1.3385,,,,,,,,,,0.4911,,,,,,,,,,,,,,,0.8226,,,,,,,,,,4.8163,,,,,,,,,,,,,,,,,,,,5.1877,,,,,,,,,
1994-02-22,,,,,,0.5907,0.2018,,,,,,,1.3279,,,,4.2217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5689,,,,,,,1.3816,,,,,,,,,,0.5022,,,,,,,,,,,,,,,0.8249,,,,,,,,,,4.8835,,,,,,,,,,,,,,,,,,,,5.2764,,,,,,,,,
1994-02-23,,,,,,0.585,0.2038,,,,,,,1.3414,,,,4.2632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6351,,,,,,,1.4232,,,,,,,,,,0.5082,,,,,,,,,,,,,,,0.8216,,,,,,,,,,5.0263,,,,,,,,,,,,,,,,,,,,5.4252,,,,,,,,,
1994-02-24,,,,,,0.5681,0.1995,,,,,,,1.3082,,,,4.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.565,,,,,,,1.3974,,,,,,,,,,0.4948,,,,,,,,,,,,,,,0.8099,,,,,,,,,,5.0857,,,,,,,,,,,,,,,,,,,,5.4566,,,,,,,,,
1994-02-25,,,,,,0.582,0.1989,,,,,,,1.3015,,,,4.0975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5609,,,,,,,1.3999,,,,,,,,,,0.4956,,,,,,,,,,,,,,,0.8037,,,,,,,,,,5.2288,,,,,,,,,,,,,,,,,,,,5.4345,,,,,,,,,
1994-02-28,,,,,,0.5907,0.1995,,,,,,,1.3082,,,,4.1662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5689,,,,,,,1.4232,,,,,,,,,,0.4993,,,,,,,,,,,,,,,0.8132,,,,,,,,,,5.2202,,,,,,,,,,,,,,,,,,,,5.5039,,,,,,,,,
1994-03-01,,,,,,0.571,0.1959,,,,,,,1.2517,,,,4.1045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5452,,,,,,,1.3935,,,,,,,,,,0.4911,,,,,,,,,,,,,,,0.7864,,,,,,,,,,5.1106,,,,,,,,,,,,,,,,,,,,5.3935,,,,,,,,,
1994-03-02,,,,,,0.5625,0.1871,,,,,,,1.2155,,,,3.9944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4667,,,,,,,1.4058,,,,,,,,,,0.467,,,,,,,,,,,,,,,0.7632,,,,,,,,,,5.0519,,,,,,,,,,,,,,,,,,,,5.0769,,,,,,,,,
1994-03-03,,,,,,0.5681,0.1847,,,,,,,1.2618,,,,4.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5062,,,,,,,1.4525,,,,,,,,,,0.4639,,,,,,,,,,,,,,,0.7781,,,,,,,,,,5.0519,,,,,,,,,,,,,,,,,,,,5.1244,,,,,,,,,
1994-03-04,,,,,,0.5763,0.1848,,,,,,,1.2914,,,,4.1944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5922,,,,,,,1.4611,,,,,,,,,,0.4573,,,,,,,,,,,,,,,0.8019,,,,,,,,,,5.1192,,,,,,,,,,,,,,,,,,,,5.3458,,,,,,,,,
1994-03-07,,,,,,0.5933,0.1871,,,,,,,1.3082,,,,4.2354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6743,,,,,,,1.4903,,,,,,,,,,0.4707,,,,,,,,,,,,,,,0.8192,,,,,,,,,,5.2372,,,,,,,,,,,,,,,,,,,,5.4598,,,,,,,,,
1994-03-08,,,,,,0.5875,0.1855,,,,,,,1.2983,,,,4.2144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6782,,,,,,,1.4852,,,,,,,,,,0.4707,,,,,,,,,,,,,,,0.8192,,,,,,,,,,5.212,,,,,,,,,,,,,,,,,,,,5.4252,,,,,,,,,
1994-03-09,,,,,,0.5795,0.1849,,,,,,,1.2983,,,,4.2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6625,,,,,,,1.4685,,,,,,,,,,0.4707,,,,,,,,,,,,,,,0.8146,,,,,,,,,,5.153,,,,,,,,,,,,,,,,,,,,5.3998,,,,,,,,,
1994-03-10,,,,,,0.5875,0.1847,,,,,,,1.285,,,,4.1735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.643,,,,,,,1.4611,,,,,,,,,,0.4649,,,,,,,,,,,,,,,0.8048,,,,,,,,,,5.1277,,,,,,,,,,,,,,,,,,,,5.3524,,,,,,,,,
1994-03-11,,,,,,0.585,0.1822,,,,,,,1.2618,,,,4.2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5881,,,,,,,1.4963,,,,,,,,,,0.4713,,,,,,,,,,,,,,,0.8007,,,,,,,,,,5.1361,,,,,,,,,,,,,,,,,,,,5.4092,,,,,,,,,
1994-03-14,,,,,,0.5987,0.1847,,,,,,,1.2914,,,,4.2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7018,,,,,,,1.5283,,,,,,,,,,0.4737,,,,,,,,,,,,,,,0.8029,,,,,,,,,,5.2202,,,,,,,,,,,,,,,,,,,,5.5643,,,,,,,,,
1994-03-15,,,,,,0.6128,0.1874,,,,,,,1.3015,,,,4.2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8347,,,,,,,1.5367,,,,,,,,,,0.4836,,,,,,,,,,,,,,,0.8078,,,,,,,,,,5.2372,,,,,,,,,,,,,,,,,,,,5.5676,,,,,,,,,
