date,A3TV,ABE,ABG.P_1,ABG,ACS,ACX_1,ACX_2,AENA,AGS,ALB_2,ALB_3,ALM,ALT,AMP,AMS_1,ANA_1,ANA_2,ANE,BBVA,BKIA,BKIA_1,BKT,BME,BTO_1,BTO_2,CABK,CIE,CIN,CLNX,COL,COL_1,CRI_2,DIA,DRC,EBRO,EBRO_1,ELE,ELE_1,ENC,ENC_1,ENG,FCC,FDR,FER,GAM,GAM_1,GRF,IAG,IBE,IBLA,IBR,IDR,ITX,JAZ,LOR,MAP,MAP_1,MAP_2,MAS,MEL,MRL,MTS,NHH,NHH_2,NTGY,OHLA,PHM,POP,PRS,PRS_1,PUL,RED,REE,REE_1,REP,ROVI,SAB,SAN,SAN_1,SCYR,SCYR_1,SCYR_2,SGC,SGRE,SLR,SOL,TEF,TEM,TL5,TRE,TUB,UNF,VIS,VIS_1,VIS_2,VIS_3,ZEL,benchmark
1993-12-20,,,,,,1.2206,,,,3.2509,,,,,,,,,0.7421,,,0.1728,,,,,,,,,,,,,,,,,,,,4.9803,,,,,,,0.541,,,,,,,0.4753,,,,,,,,,,,,,,,,,,,3.3519,,,0.781,,,,,,,,,1.2077,,,,,,3.8069,,,,,3518.496337890625
1993-12-21,,,,,,1.2327,,,,3.2296,,,,,,,,,0.7582,,,0.1744,,,,,,,,,,,,,,,,,,,,5.0751,,,,,,,0.5336,,,,,,,0.5022,,,,,,,,,,,,,,,,,,,3.3984,,,0.7884,,,,,,,,,1.2176,,,,,,3.7651,,,,,3547.596435546875
1993-12-22,,,,,,1.2496,,,,3.3054,,,,,,,,,0.7631,,,0.1741,,,,,,,,,,,,,,,,,,,,5.1694,,,,,,,0.5386,,,,,,,0.506,,,,,,,,,,,,,,,,,,,3.3519,,,0.7791,,,,,,,,,1.2275,,,,,,3.7984,,,,,3562.79638671875
1993-12-23,,,,,,1.2934,,,,3.4571,,,,,,,,,0.7737,,,0.1739,,,,,,,,,,,,,,,,,,,,5.2166,,,,,,,0.5525,,,,,,,0.5099,,,,,,,,,,,,,,,,,,,3.3946,,,0.7951,,,,,,,,,1.2308,,,,,,3.7651,,,,,3616.396240234375
1993-12-27,,,,,,1.3664,,,,3.6365,,,,,,,,,0.7832,,,0.1748,,,,,,,,,,,,,,,,,,,,5.2577,,,,,,,0.5525,,,,,,,0.5099,,,,,,,,,,,,,,,,,,,3.3828,,,0.7991,,,,,,,,,1.2275,,,,,,3.7984,,,,,3631.496337890625
1993-12-28,,,,,,1.3084,,,,3.6502,,,,,,,,,0.7622,,,0.1736,,,,,,,,,,,,,,,,,,,,5.3584,,,,,,,0.5442,,,,,,,0.5172,,,,,,,,,,,,,,,,,,,3.3403,,,0.7733,,,,,,,,,1.2044,,,,,,3.7739,,,,,3574.29638671875
1993-12-29,,,,,,1.2752,,,,3.719,,,,,,,,,0.7177,,,0.1713,,,,,,,,,,,,,,,,,,,,5.3239,,,,,,,0.5419,,,,,,,0.5202,,,,,,,,,,,,,,,,,,,3.3326,,,0.7382,,,,,,,,,1.1882,,,,,,3.6982,,,,,3512.496337890625
1993-12-30,,,,,,1.3299,,,,3.7877,,,,,,,,,0.7272,,,0.1736,,,,,,,,,,,,,,,,,,,,5.3427,,,,,,,0.5469,,,,,,,0.5323,,,,,,,,,,,,,,,,,,,3.3828,,,0.7629,,,,,,,,,1.2015,,,,,,3.7651,,,,,3567.596435546875
1993-12-31,,,,,,1.3459,,,,3.8773,,,,,,,,,0.7385,,,0.1741,,,,,,,,,,,,,,,,,,,,5.4026,,,,,,,0.5553,,,,,,,0.5623,,,,,,,,,,,,,,,,,,,3.4529,,,0.7725,,,,,,,,,1.2242,,,,,,3.7984,,,,,3615.1962890625
1994-01-03,,,,,,1.4049,,,,3.8978,,,,,,,,,0.7582,,,0.1744,,,,,,,,,,,,,,,,,,,,5.5413,,,,,,,0.5625,,,,,,,0.5549,,,,,,,,,,,,,,,,,,,3.4801,,,0.7768,,,,,,,,,1.247,,,,,,4.0417,,,,,3654.496337890625
1994-01-04,,,,,,1.4242,,,,3.7809,,,,,,,,,0.7367,,,0.1739,,,,,,,,,,,,,,,,,,,,5.4089,,,,,,,0.5625,,,,,,,0.5489,,,,,,,,,,,,,,,,,,,3.4801,,,0.7676,,,,,,,,,1.2572,,,,,,3.9578,,,,,3630.29638671875
1994-01-05,,,,,,1.4242,,,,3.7809,,,,,,,,,0.7328,,,0.1724,,,,,,,,,,,,,,,,,,,,5.3018,,,,,,,0.5681,,,,,,,0.558,,,,,,,,,,,,,,,,,,,3.4786,,,0.7501,,,,,,,,,1.2572,,,,,,3.9665,,,,,3621.1962890625
1994-01-07,,,,,,1.4672,,,,3.7877,,,,,,,,,0.7168,,,0.1737,,,,,,,,,,,,,,,,,,,,5.362,,,,,,,0.5625,,,,,,,0.5623,,,,,,,,,,,,,,,,,,,3.5842,,,0.7382,,,,,,,,,1.2701,,,,,,4.1593,,,,,3636.396240234375
1994-01-10,,,,,,1.5138,,,,3.8564,,,,,,,,,0.7107,,,0.1746,,,,,,,,,,,,,,,,,,,,5.3775,,,,,,,0.5601,,,,,,,0.5614,,,,,,,,,,,,,,,,,,,3.6548,,,0.7501,,,,,,,,,1.2669,,,,,,4.2179,,,,,3660.596435546875
1994-01-11,,,,,,1.5331,,,,3.9049,,,,,,,,,0.7293,,,0.1777,,,,,,,,,,,,,,,,,,,,5.4406,,,,,,,0.5657,,,,,,,0.5699,,,,,,,,,,,,,,,,,,,3.737,,,0.7603,,,,,,,,,1.2767,,,,,,4.2179,,,,,3712.396240234375
1994-01-12,,,,,,1.4975,,,,3.8564,,,,,,,,,0.7326,,,0.1771,,,,,,,,,,,,,,,,,,,,5.3745,,,,,,,0.5601,,,,,,,0.5442,,,,,,,,,,,,,,,,,,,3.643,,,0.7662,,,,,,,,,1.2603,,,,,,4.2514,,,,,3680.096435546875
1994-01-13,,,,,,1.5036,,,,3.8222,,,,,,,,,0.7212,,,0.1771,,,,,,,,,,,,,,,,,,,,5.3269,,,,,,,0.5657,,,,,,,0.5412,,,,,,,,,,,,,,,,,,,3.6234,,,0.7696,,,,,,,,,1.2637,,,,,,4.4193,,,,,3680.79638671875
1994-01-14,,,,,,1.5272,,,,3.8635,,,,,,,,,0.7303,,,0.1781,,,,,,,,,,,,,,,,,,,,5.3745,,,,,,,0.5739,,,,,,,0.5397,,,,,,,,,,,,,,,,,,,3.6702,,,0.7755,,,,,,,,,1.28,,,,,,4.654,,,,,3736.39599609375
1994-01-17,,,,,,1.5073,,,,3.8909,,,,,,,,,0.7257,,,0.1771,,,,,,,,,,,,,,,,,,,,5.3364,,,,,,,0.571,,,,,,,0.5202,,,,,,,,,,,,,,,,,,,3.6313,,,0.7825,,,,,,,,,1.2669,,,,,,4.7294,,,,,3729.096435546875
1994-01-18,,,,,,1.5023,,,,3.8564,,,,,,,,,0.7337,,,0.1787,,,,,,,,,,,,,,,,,,,,5.4219,,,,,,,0.571,,,,,,,0.5306,,,,,,,,,,,,,,,,,,,3.643,,,0.7929,,,,,,,,,1.2701,,,,,,4.7461,,,,,3756.99609375
1994-01-19,,,,,,1.4975,,,,3.9117,,,,,,,,,0.7293,,,0.1798,,,,,,,,,,,,,,,,,,,,5.4566,,,,,,,0.5739,,,,,,,0.5306,,,,,,,,,,,,,,,,,,,3.6743,,,0.8057,,,,,,,,,1.2833,,,,,,4.8219,,,,,3811.296142578125
1994-01-20,,,,,,1.4975,,,,3.8909,,,,,,,,,0.7176,,,0.1806,,,,,,,,,,,,,,,,,,,,5.4219,,,,,,,0.5739,,,,,,,0.5283,,,,,,,,,,,,,,,,,,,3.647,,,0.8001,,,,,,,,,1.2767,,,,,,4.6791,,,,,3794.39599609375
1994-01-21,,,,,,1.4927,,,,3.8498,,,,,,,,,0.7107,,,0.1784,,,,,,,,,,,,,,,,,,,,5.4566,,,,,,,0.582,,,,,,,0.522,,,,,,,,,,,,,,,,,,,3.6702,,,0.8001,,,,,,,,,1.2669,,,,,,4.6119,,,,,3790.49609375
1994-01-24,,,,,,1.4892,,,,3.871,,,,,,,,,0.7093,,,0.179,,,,,,,,,,,,,,,,,,,,5.3965,,,,,,,0.5739,,,,,,,0.5192,,,,,,,,,,,,,,,,,,,3.6509,,,0.8026,,,,,,,,,1.2637,,,,,,4.5282,,,,,3762.59619140625
1994-01-25,,,,,,1.5036,,,,3.871,,,,,,,,,0.7303,,,0.1912,,,,,,,,,,,,,,,,,,,,5.362,,,,,,,0.5933,,,,,,,0.5138,,,,,,,,,,,,,,,,,,,3.643,,,0.8137,,,,,,,,,1.2767,,,,,,4.6286,,,,,3811.49609375
1994-01-26,,,,,,1.522,,,,3.8773,,,,,,,,,0.7835,,,0.1941,,,,,,,,,,,,,,,,,,,,5.4406,,,,,,,0.6072,,,,,,,0.522,,,,,,,,,,,,,,,,,,,3.6509,,,0.8327,,,,,,,,,1.28,,,,,,4.6478,,,,,3874.59619140625
1994-01-27,,,,,,1.4953,,,,3.9117,,,,,,,,,0.7822,,,0.1936,,,,,,,,,,,,,,,,,,,,5.362,,,,,,,0.6209,,,,,,,0.5277,,,,,,,,,,,,,,,,,,,3.6548,,,0.8351,,,,,,,,,1.2865,,,,,,4.5975,,,,,3875.89599609375
1994-01-28,,,,,,1.5097,,,,3.9117,,,,,,,,,0.7865,,,0.1947,,,,,,,,,,,,,,,,,,,,5.3775,,,,,,,0.6515,,,,,,,0.5343,,,,,,,,,,,,,,,,,,,3.6939,,,0.8454,,,,,,,,,1.2901,,,,,,4.6982,,,,,3915.696044921875
1994-01-31,,,,,,1.5834,,,,3.9463,,,,,,,,,0.8176,,,0.2006,,,,,,,,,,,,,,,,,,,,5.463,,,,,,,0.6627,,,,,,,0.5472,,,,,,,,,,,,,,,,,,,3.7644,,,0.8531,,,,,,,,,1.3096,,,,,,4.833,,,,,3980.495849609375
1994-02-01,,,,,,1.5588,,,,3.8427,,,,,,,,,0.8024,,,0.2006,,,,,,,,,,,,,,,,,,,,5.4282,,,,,,,0.6515,,,,,,,0.5343,,,,,,,,,,,,,,,,,,,3.7135,,,0.8435,,,,,,,,,1.3325,,,,,,4.7487,,,,,3896.89599609375
1994-02-02,,,,,,1.572,,,,3.8564,,,,,,,,,0.812,,,0.2033,,,,,,,,,,,,,,,,,,,,5.4915,,,,,,,0.6566,,,,,,,0.5404,,,,,,,,,,,,,,,,,,,3.7487,,,0.8531,,,,,,,,,1.3817,,,,,,4.8163,,,,,3946.99609375
1994-02-03,,,,,,1.5651,,,,3.8498,,,,,,,,,0.7976,,,0.2059,,,,,,,,,,,,,,,,,,,,5.4724,,,,,,,0.6377,,,,,,,0.5323,,,,,,,,,,,,,,,,,,,3.7525,,,0.8484,,,,,,,,,1.4115,,,,,,4.8163,,,,,3924.59619140625
1994-02-04,,,,,,1.5524,,,,3.9255,,,,,,,,,0.8152,,,0.2041,,,,,,,,,,,,,,,,,,,,5.6021,,,,,,,0.6294,,,,,,,0.5397,,,,,,,,,,,,,,,,,,,3.7918,,,0.8566,,,,,,,,,1.4177,,,,,,4.9088,,,,,3947.39599609375
1994-02-07,,,,,,1.517,,,,3.9255,,,,,,,,,0.7987,,,0.201,,,,,,,,,,,,,,,,,,,,5.5008,,,,,,,0.6154,,,,,,,0.5323,,,,,,,,,,,,,,,,,,,3.7058,,,0.8417,,,,,,,,,1.4015,,,,,,4.8163,,,,,3868.796142578125
1994-02-08,,,,,,1.4914,,,,4.132,,,,,,,,,0.8079,,,0.2006,,,,,,,,,,,,,,,,,,,,5.4724,,,,,,,0.6348,,,,,,,0.5329,,,,,,,,,,,,,,,,,,,3.7487,,,0.8566,,,,,,,,,1.4212,,,,,,4.8668,,,,,3918.39599609375
1994-02-09,,,,,,1.433,,,,4.1944,,,,,,,,,0.8079,,,0.2004,,,,,,,,,,,,,,,,,,,,5.5611,,,,,,,0.6266,,,,,,,0.5352,,,,,,,,,,,,,,,,,,,3.7566,,,0.8519,,,,,,,,,1.4177,,,,,,4.875,,,,,3910.49609375
1994-02-10,,,,,,1.3752,,,,4.2007,,,,,,,,,0.8044,,,0.1999,,,,,,,,,,,,,,,,,,,,5.5198,,,,,,,0.6318,,,,,,,0.5323,,,,,,,,,,,,,,,,,,,3.7681,,,0.8405,,,,,,,,,1.3915,,,,,,4.8413,,,,,3887.99609375
1994-02-11,,,,,,1.3547,,,,4.1944,,,,,,,,,0.8079,,,0.2018,,,,,,,,,,,,,,,,,,,,5.3524,,,,,,,0.6318,,,,,,,0.5361,,,,,,,,,,,,,,,,,,,3.7291,,,0.8424,,,,,,,,,1.3521,,,,,,4.833,,,,,3849.296142578125
1994-02-14,,,,,,1.351,,,,4.132,,,,,,,,,0.7919,,,0.1961,,,,,,,,,,,,,,,,,,,,5.3458,,,,,,,0.6266,,,,,,,0.5323,,,,,,,,,,,,,,,,,,,3.7174,,,0.8376,,,,,,,,,1.3621,,,,,,4.8246,,,,,3828.49609375
1994-02-15,,,,,,1.3485,,,,4.2289,,,,,,,,,0.8,,,0.1978,,,,,,,,,,,,,,,,,,,,5.4533,,,,,,,0.6318,,,,,,,0.5209,,,,,,,,,,,,,,,,,,,3.7018,,,0.839,,,,,,,,,1.3688,,,,,,4.833,,,,,3828.49609375
1994-02-16,,,,,,1.3351,,,,4.1662,,,,,,,,,0.7976,,,0.1988,,,,,,,,,,,,,,,,,,,,5.3775,,,,,,,0.6266,,,,,,,0.5202,,,,,,,,,,,,,,,,,,,3.7058,,,0.8417,,,,,,,,,1.3688,,,,,,4.8163,,,,,3836.196044921875
1994-02-17,,,,,,1.3682,,,,4.2144,,,,,,,,,0.807,,,0.2027,,,,,,,,,,,,,,,,,,,,5.3364,,,,,,,0.6318,,,,,,,0.5209,,,,,,,,,,,,,,,,,,,3.7058,,,0.8463,,,,,,,,,1.3742,,,,,,4.8498,,,,,3850.49609375
1994-02-18,,,,,,1.3767,,,,4.2217,,,,,,,,,0.8024,,,0.1999,,,,,,,,,,,,,,,,,,,,5.3109,,,,,,,0.6209,,,,,,,0.5006,,,,,,,,,,,,,,,,,,,3.6585,,,0.8405,,,,,,,,,1.3545,,,,,,4.875,,,,,3808.196044921875
1994-02-21,,,,,,1.3385,,,,4.1252,,,,,,,,,0.7835,,,0.1988,,,,,,,,,,,,,,,,,,,,5.1877,,,,,,,0.5987,,,,,,,0.4911,,,,,,,,,,,,,,,,,,,3.5727,,,0.8226,,,,,,,,,1.3247,,,,,,4.8163,,,,,3728.496337890625
1994-02-22,,,,,,1.3816,,,,4.2217,,,,,,,,,0.7919,,,0.2018,,,,,,,,,,,,,,,,,,,,5.2764,,,,,,,0.5907,,,,,,,0.5022,,,,,,,,,,,,,,,,,,,3.5689,,,0.8249,,,,,,,,,1.3279,,,,,,4.8835,,,,,3744.296142578125
1994-02-23,,,,,,1.4232,,,,4.2632,,,,,,,,,0.7948,,,0.2038,,,,,,,,,,,,,,,,,,,,5.4252,,,,,,,0.585,,,,,,,0.5082,,,,,,,,,,,,,,,,,,,3.6351,,,0.8216,,,,,,,,,1.3414,,,,,,5.0263,,,,,3776.99609375
1994-02-24,,,,,,1.3974,,,,4.132,,,,,,,,,0.7848,,,0.1995,,,,,,,,,,,,,,,,,,,,5.4566,,,,,,,0.5681,,,,,,,0.4948,,,,,,,,,,,,,,,,,,,3.565,,,0.8099,,,,,,,,,1.3082,,,,,,5.0857,,,,,3709.996337890625
1994-02-25,,,,,,1.3999,,,,4.0975,,,,,,,,,0.7865,,,0.1989,,,,,,,,,,,,,,,,,,,,5.4345,,,,,,,0.582,,,,,,,0.4956,,,,,,,,,,,,,,,,,,,3.5609,,,0.8037,,,,,,,,,1.3015,,,,,,5.2288,,,,,3704.1962890625
1994-02-28,,,,,,1.4232,,,,4.1662,,,,,,,,,0.7865,,,0.1995,,,,,,,,,,,,,,,,,,,,5.5039,,,,,,,0.5907,,,,,,,0.4993,,,,,,,,,,,,,,,,,,,3.5689,,,0.8132,,,,,,,,,1.3082,,,,,,5.2202,,,,,3739.696044921875
1994-03-01,,,,,,1.3935,,,,4.1045,,,,,,,,,0.7647,,,0.1959,,,,,,,,,,,,,,,,,,,,5.3935,,,,,,,0.571,,,,,,,0.4911,,,,,,,,,,,,,,,,,,,3.5452,,,0.7864,,,,,,,,,1.2517,,,,,,5.1106,,,,,3656.79638671875
1994-03-02,,,,,,1.4058,,,,3.9944,,,,,,,,,0.7541,,,0.1871,,,,,,,,,,,,,,,,,,,,5.0769,,,,,,,0.5625,,,,,,,0.467,,,,,,,,,,,,,,,,,,,3.4667,,,0.7632,,,,,,,,,1.2155,,,,,,5.0519,,,,,3568.096435546875
1994-03-03,,,,,,1.4525,,,,4.153,,,,,,,,,0.748,,,0.1847,,,,,,,,,,,,,,,,,,,,5.1244,,,,,,,0.5681,,,,,,,0.4639,,,,,,,,,,,,,,,,,,,3.5062,,,0.7781,,,,,,,,,1.2618,,,,,,5.0519,,,,,3625.496337890625
1994-03-04,,,,,,1.4611,,,,4.1944,,,,,,,,,0.7526,,,0.1848,,,,,,,,,,,,,,,,,,,,5.3458,,,,,,,0.5763,,,,,,,0.4573,,,,,,,,,,,,,,,,,,,3.5922,,,0.8019,,,,,,,,,1.2914,,,,,,5.1192,,,,,3688.596435546875
1994-03-07,,,,,,1.4903,,,,4.2354,,,,,,,,,0.7612,,,0.1871,,,,,,,,,,,,,,,,,,,,5.4598,,,,,,,0.5933,,,,,,,0.4707,,,,,,,,,,,,,,,,,,,3.6743,,,0.8192,,,,,,,,,1.3082,,,,,,5.2372,,,,,3757.39599609375
1994-03-08,,,,,,1.4852,,,,4.2144,,,,,,,,,0.7515,,,0.1855,,,,,,,,,,,,,,,,,,,,5.4252,,,,,,,0.5875,,,,,,,0.4707,,,,,,,,,,,,,,,,,,,3.6782,,,0.8192,,,,,,,,,1.2983,,,,,,5.212,,,,,3726.6962890625
1994-03-09,,,,,,1.4685,,,,4.2007,,,,,,,,,0.7506,,,0.1849,,,,,,,,,,,,,,,,,,,,5.3998,,,,,,,0.5795,,,,,,,0.4707,,,,,,,,,,,,,,,,,,,3.6625,,,0.8146,,,,,,,,,1.2983,,,,,,5.153,,,,,3699.29638671875
1994-03-10,,,,,,1.4611,,,,4.1735,,,,,,,,,0.7541,,,0.1847,,,,,,,,,,,,,,,,,,,,5.3524,,,,,,,0.5875,,,,,,,0.4649,,,,,,,,,,,,,,,,,,,3.643,,,0.8048,,,,,,,,,1.285,,,,,,5.1277,,,,,3691.1962890625
1994-03-11,,,,,,1.4963,,,,4.2007,,,,,,,,,0.7583,,,0.1822,,,,,,,,,,,,,,,,,,,,5.4092,,,,,,,0.585,,,,,,,0.4713,,,,,,,,,,,,,,,,,,,3.5881,,,0.8007,,,,,,,,,1.2618,,,,,,5.1361,,,,,3665.1962890625
1994-03-14,,,,,,1.5283,,,,4.2007,,,,,,,,,0.7657,,,0.1847,,,,,,,,,,,,,,,,,,,,5.5643,,,,,,,0.5987,,,,,,,0.4737,,,,,,,,,,,,,,,,,,,3.7018,,,0.8029,,,,,,,,,1.2914,,,,,,5.2202,,,,,3732.396240234375
1994-03-15,,,,,,1.5367,,,,4.2007,,,,,,,,,0.7683,,,0.1874,,,,,,,,,,,,,,,,,,,,5.5676,,,,,,,0.6128,,,,,,,0.4836,,,,,,,,,,,,,,,,,,,3.8347,,,0.8078,,,,,,,,,1.3015,,,,,,5.2372,,,,,3783.296142578125
1994-03-16,,,,,,1.5524,,,,4.2144,,,,,,,,,0.7583,,,0.1904,,,,,,,,,,,,,,,,,,,,5.6148,,,,,,,0.6043,,,,,,,0.4814,,,,,,,,,,,,,,,,,,,3.7487,,,0.8037,,,,,,,,,1.2751,,,,,,5.2202,,,,,3743.59619140625
1994-03-17,,,,,,1.5809,,,,4.2354,,,,,,,,,0.7612,,,0.1885,,,,,,,,,,,,,,,,,,,,5.6465,,,,,,,0.5933,,,,,,,0.4762,,,,,,,,,,,,,,,,,,,3.737,,,0.8062,,,,,,,,,1.2751,,,,,,5.212,,,,,3739.99609375
1994-03-18,,,,,,1.5651,,,,4.2492,,,,,,,,,0.7575,,,0.1871,,,,,,,,,,,,,,,,,,,,5.5958,,,,,,,0.5763,,,,,,,0.4654,,,,,,,,,,,,,,,,,,,3.6977,,,0.8029,,,,,,,,,1.2618,,,,,,5.1948,,,,,3705.096435546875
1994-03-21,,,,,,1.5513,,,,4.2007,,,,,,,,,0.7515,,,0.187,,,,,,,,,,,,,,,,,,,,5.5514,,,,,,,0.5657,,,,,,,0.467,,,,,,,,,,,,,,,,,,,3.6585,,,0.8007,,,,,,,,,1.2285,,,,,,5.0688,,,,,3666.596435546875
1994-03-22,,,,,,1.5651,,,,4.2492,,,,,,,,,0.7575,,,0.1918,,,,,,,,,,,,,,,,,,,,5.5927,,,,,,,0.5547,,,,,,,0.4626,,,,,,,,,,,,,,,,,,,3.6625,,,0.7967,,,,,,,,,1.2285,,,,,,5.077,,,,,3669.996337890625
1994-03-23,,,,,,1.5524,,,,4.2217,,,,,,,,,0.7612,,,0.1919,,,,,,,,,,,,,,,,,,,,5.5514,,,,,,,0.5625,,,,,,,0.4611,,,,,,,,,,,,,,,,,,,3.6662,,,0.8029,,,,,,,,,1.2285,,,,,,5.0857,,,,,3682.1962890625
1994-03-24,,,,,,1.5272,,,,4.139,,,,,,,,,0.7575,,,0.1892,,,,,,,,,,,,,,,,,,,,5.3775,,,,,,,0.5497,,,,,,,0.4545,,,,,,,,,,,,,,,,,,,3.5452,,,0.7955,,,,,,,,,1.2186,,,,,,4.9762,,,,,3624.896240234375
1994-03-25,,,,,,1.5464,,,,4.1599,,,,,,,,,0.7563,,,0.1862,,,,,,,,,,,,,,,,,,,,5.4503,,,,,,,0.5601,,,,,,,0.455,,,,,,,,,,,,,,,,,,,3.5178,,,0.8019,,,,,,,,,1.1857,,,,,,5.0519,,,,,3610.096435546875
1994-03-28,,,,,,1.5565,,,,4.2144,,,,,,,,,0.7563,,,0.1847,,,,,,,,,,,,,,,,,,,,5.3143,,,,,,,0.5547,,,,,,,0.455,,,,,,,,,,,,,,,,,,,3.5217,,,0.7922,,,,,,,,,1.1823,,,,,,4.9253,,,,,3592.79638671875
1994-03-29,,,,,,1.5758,,,,4.1599,,,,,,,,,0.7506,,,0.1841,,,,,,,,,,,,,,,,,,,,5.1877,,,,,,,0.5601,,,,,,,0.455,,,,,,,,,,,,,,,,,,,3.4161,,,0.7844,,,,,,,,,1.169,,,,,,4.951,,,,,3552.1962890625
1994-03-30,,,,,,1.5565,,,,3.9463,,,,,,,,,0.7421,,,0.1826,,,,,,,,,,,,,,,,,,,,5.0455,,,,,,,0.5505,,,,,,,0.4558,,,,,,,,,,,,,,,,,,,3.3377,,,0.7607,,,,,,,,,1.1029,,,,,,5.1361,,,,,3489.0966796875
1994-04-05,,,,,,1.5651,,,,4.1599,,,,,,,,,0.7434,,,0.1818,,,,,,,,,,,,,,,,,,,,4.9949,,,,,,,0.5493,,,,,,,0.4573,,,,,,,,,,,,,,,,,,,3.3024,,,0.7549,,,,,,,,,1.1459,,,,,,5.077,,,,,3483.396484375
1994-04-06,,,,,,1.5955,,,,4.1599,,,,,,,,,0.7541,,,0.1843,,,,,,,,,,,,,,,,,,,,4.9917,,,,,,,0.5527,,,,,,,0.459,,,,,,,,,,,,,,,,,,,3.4041,,,0.7652,,,,,,,,,1.169,,,,,,5.1192,,,,,3521.096435546875
1994-04-07,,,,,,1.7093,,,,4.1662,,,,,,,,,0.7446,,,0.1858,,,,,,,,,,,,,,,,,,,,4.8493,,,,,,,0.5547,,,,,,,0.4573,,,,,,,,,,,,,,,,,,,3.5178,,,0.7516,,,,,,,,,1.1823,,,,,,5.077,,,,,3525.29638671875
1994-04-08,,,,,,1.7019,,,,4.2354,,,,,,,,,0.7583,,,0.1868,,,,,,,,,,,,,,,,,,,,4.8843,,,,,,,0.5527,,,,,,,0.455,,,,,,,,,,,,,,,,,,,3.4903,,,0.7632,,,,,,,,,1.2056,,,,,,5.1106,,,,,3556.396240234375
1994-04-11,,,,,,1.6932,,,,4.2007,,,,,,,,,0.7661,,,0.1892,,,,,,,,,,,,,,,,,,,,4.9949,,,,,,,0.5536,,,,,,,0.455,,,,,,,,,,,,,,,,,,,3.4944,,,0.7747,,,,,,,,,1.2056,,,,,,5.1192,,,,,3587.396240234375
1994-04-12,,,,,,1.6992,,,,4.1873,,,,,,,,,0.7807,,,0.1899,,,,,,,,,,,,,,,,,,,,4.9821,,,,,,,0.5497,,,,,,,0.4713,,,,,,,,,,,,,,,,,,,3.5022,,,0.7815,,,,,,,,,1.1889,,,,,,5.1696,,,,,3589.496337890625
1994-04-13,,,,,,1.687,,,,4.1186,,,,,,,,,0.7638,,,0.1879,,,,,,,,,,,,,,,,,,,,4.9662,,,,,,,0.5432,,,,,,,0.4783,,,,,,,,,,,,,,,,,,,3.4708,,,0.7757,,,,,,,,,1.169,,,,,,5.1615,,,,,3545.496337890625
1994-04-14,,,,,,1.6748,,,,4.0632,,,,,,,,,0.7638,,,0.1838,,,,,,,,,,,,,,,,,,,,4.9662,,,,,,,0.538,,,,,,,0.4649,,,,,,,,,,,,,,,,,,,3.4081,,,0.7526,,,,,,,,,1.1592,,,,,,5.077,,,,,3498.596435546875
1994-04-15,,,,,,1.703,,,,4.0491,,,,,,,,,0.7602,,,0.1831,,,,,,,,,,,,,,,,,,,,4.8713,,,,,,,0.5319,,,,,,,0.467,,,,,,,,,,,,,,,,,,,3.3692,,,0.7422,,,,,,,,,1.1524,,,,,,5.0519,,,,,3460.196533203125
1994-04-18,,,,,,1.698,,,,3.9736,,,,,,,,,0.7353,,,0.1767,,,,,,,,,,,,,,,,,,,,4.7449,,,,,,,0.5174,,,,,,,0.4536,,,,,,,,,,,,,,,,,,,3.3299,,,0.7091,,,,,,,,,1.1394,,,,,,5.0353,,,,,3361.696533203125
1994-04-19,,,,,,1.73,,,,3.9944,,,,,,,,,0.7448,,,0.1786,,,,,,,,,,,,,,,,,,,,4.7133,,,,,,,0.5239,,,,,,,0.4499,,,,,,,,,,,,,,,,,,,3.3927,,,0.7136,,,,,,,,,1.1425,,,,,,5.0012,,,,,3394.396484375
1994-04-20,,,,,,1.6932,,,,3.9463,,,,,,,,,0.7411,,,0.1765,,,,,,,,,,,,,,,,,,,,4.7449,,,,,,,0.5146,,,,,,,0.446,,,,,,,,,,,,,,,,,,,3.3848,,,0.7131,,,,,,,,,1.1261,,,,,,4.9594,,,,,3344.896484375
1994-04-21,,,,,,1.687,,,,4.0286,,,,,,,,,0.7422,,,0.1774,,,,,,,,,,,,,,,,,,,,4.6816,,,,,,,0.5198,,,,,,,0.4423,,,,,,,,,,,,,,,,,,,3.3927,,,0.7196,,,,,,,,,1.1228,,,,,,4.9171,,,,,3364.396484375
1994-04-22,,,,,,1.687,,,,4.1186,,,,,,,,,0.765,,,0.179,,,,,,,,,,,,,,,,,,,,4.7449,,,,,,,0.5438,,,,,,,0.4423,,,,,,,,,,,,,,,,,,,3.4631,,,0.721,,,,,,,,,1.1658,,,,,,5.0183,,,,,3459.696533203125
1994-04-25,,,,,,1.687,,,,4.132,,,,,,,,,0.7638,,,0.1809,,,,,,,,,,,,,,,,,,,,4.6816,,,,,,,0.5419,,,,,,,0.44,,,,,,,,,,,,,,,,,,,3.4511,,,0.7196,,,,,,,,,1.1725,,,,,,4.9931,,,,,3459.696533203125
1994-04-26,,,,,,1.6908,,,,4.153,,,,,,,,,0.7863,,,0.1806,,,,,,,,,,,,,,,,,,,,4.6976,,,,,,,0.5427,,,,,,,0.4348,,,,,,,,,,,,,,,,,,,3.4903,,,0.6682,,,,,,,,,1.2021,,,,,,5.0519,,,,,3497.896240234375
